"Date","Price","Open","High","Low","Vol.","Change %"
"31/01/2024","26.60","26.60","26.60","26.55","2.70M","0.00%"
"30/01/2024","26.60","26.50","26.60","26.50","3.46M","0.38%"
"29/01/2024","26.50","26.50","26.50","26.50","960.65K","0.00%"
"26/01/2024","26.50","26.50","26.50","26.50","1.83M","0.00%"
"25/01/2024","26.50","24.70","26.50","25.50","906.10K","7.29%"
"24/01/2024","24.70","25.60","24.70","24.10","1.33M","-3.52%"
"23/01/2024","25.60","25.85","25.90","25.60","2.56M","-0.97%"
"22/01/2024","25.85","25.85","26.50","25.85","411.93K","0.00%"
"19/01/2024","25.85","26.30","26.00","25.85","1.17M","-1.71%"
"18/01/2024","26.30","26.50","26.30","26.30","3.28M","-0.75%"
"17/01/2024","26.50","27.45","26.50","26.00","2.29M","-3.46%"
"16/01/2024","27.45","25.65","27.45","27.40","1.68M","7.02%"
"15/01/2024","25.65","25.00","25.65","25.65","801.95K","2.60%"
"12/01/2024","25.00","25.00","25.10","25.00","1.72M","0.00%"
"11/01/2024","25.00","25.00","26.70","22.70","359.87K","0.00%"
"10/01/2024","25.00","27.05","25.05","25.00","4.07M","-7.58%"
"09/01/2024","27.05","26.45","28.80","27.00","1.12M","2.27%"
"08/01/2024","26.45","25.10","26.45","25.00","1.60M","5.38%"
"05/01/2024","25.10","23.50","25.45","25.10","2.46M","6.81%"
"04/01/2024","23.50","22.60","23.50","22.70","8.31M","3.98%"
"03/01/2024","22.60","20.90","22.60","21.70","3.80M","8.13%"
"02/01/2024","20.90","20.90","22.70","21.15","583.97K","0.00%"
"29/12/2023","20.90","20.90","22.25","20.95","776.79K","0.00%"
"28/12/2023","20.90","20.90","22.35","20.75","705.06K","0.00%"
"27/12/2023","20.90","20.90","22.45","21.00","90.79K","0.00%"
"22/12/2023","20.90","20.90","22.35","21.00","271.10K","0.00%"
"21/12/2023","20.90","20.95","20.90","20.90","1.04M","-0.24%"
"20/12/2023","20.95","22.70","21.10","20.95","4.27M","-7.71%"
"19/12/2023","22.70","22.70","22.40","20.70","196.35K","0.00%"
"18/12/2023","22.70","22.70","21.50","20.60","175.76K","0.00%"
"15/12/2023","22.70","22.70","22.70","20.55","302.25K","0.00%"
"14/12/2023","22.70","22.80","22.70","22.70","614.99K","-0.44%"
"13/12/2023","22.80","22.80","22.50","20.75","494.47K","0.00%"
"12/12/2023","22.80","22.80","24.90","20.55","1.03M","0.00%"
"11/12/2023","22.80","20.75","22.80","22.80","1.98M","9.88%"
"08/12/2023","20.75","18.90","20.75","20.75","2.98M","9.79%"
"07/12/2023","18.90","18.90","20.75","19.00","1.08M","0.00%"
"06/12/2023","18.90","17.20","18.90","17.55","3.32M","9.88%"
"05/12/2023","17.20","17.10","17.20","17.20","2.19M","0.58%"
"04/12/2023","17.10","17.10","17.20","17.00","377.30K","0.00%"
"01/12/2023","17.10","17.00","17.10","17.10","596.26K","0.59%"
"30/11/2023","17.00","16.00","17.00","17.00","3.61M","6.25%"
"29/11/2023","16.00","16.00","16.40","16.00","308.65K","0.00%"
"28/11/2023","16.00","16.00","17.00","16.50","378.39K","0.00%"
"27/11/2023","16.00","16.00","16.90","16.20","509.34K","0.00%"
"24/11/2023","16.00","16.00","16.45","16.15","178.92K","0.00%"
"23/11/2023","16.00","16.00","16.35","16.05","110.02K","0.00%"
